ID,Customer,Customer Name,invoice_date,POS Profile,Total Quantity,Price List,Net Total,Grand Total,Total Taxes and Charges,Mode of Payment
ACC-SINV-2023-00531,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,1,Standard Selling,6500,6500,0,M-PESA
ACC-SINV-2023-00530,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,11,Standard Selling,2600,2600,0,Cash
ACC-SINV-2023-00529,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,8,Standard Selling,17700,17700,0,M-PESA
ACC-SINV-2023-00528,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,2,Standard Selling,5000,5000,0,M-PESA
ACC-SINV-2023-00527,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,3,Standard Selling,3200,3200,0,M-PESA
ACC-SINV-2023-00526,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,M-PESA
ACC-SINV-2023-00525,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,3,Standard Selling,4650,4650,0,M-PESA
ACC-SINV-2023-00524,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,1,Standard Selling,2800,2800,0,M-PESA
ACC-SINV-2023-00523,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,7,Standard Selling,17100,17100,0,M-PESA
ACC-SINV-2023-00522,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,4,Standard Selling,7350,7350,0,M-PESA
ACC-SINV-2023-00521,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,4,Standard Selling,4150,4150,0,Cash
ACC-SINV-2023-00520,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,3,Standard Selling,4700,4700,0,M-PESA
ACC-SINV-2023-00519,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,2,Standard Selling,4000,4000,0,Cash
ACC-SINV-2023-00518,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,11,Standard Selling,9660,9660,0,M-PESA
ACC-SINV-2023-00517,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,14,Standard Selling,17560,17560,0,Cash
ACC-SINV-2023-00516,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,24,Standard Selling,15100,15100,0,Cash
ACC-SINV-2023-00515,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,4,Standard Selling,1500,1500,0,M-PESA
ACC-SINV-2023-00514,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,2,Standard Selling,2750,2750,0,Cash
ACC-SINV-2023-00513,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,5,Standard Selling,7200,7200,0,M-PESA
ACC-SINV-2023-00512,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,7,Standard Selling,29400,29400,0,Cash
ACC-SINV-2023-00511,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,5,Standard Selling,4800,4800,0,M-PESA
ACC-SINV-2023-00510,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,3,Standard Selling,4550,4550,0,M-PESA
ACC-SINV-2023-00509,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,3,Standard Selling,2850,2850,0,M-PESA
ACC-SINV-2023-00508,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,7,Standard Selling,17600,17600,0,M-PESA
ACC-SINV-2023-00507,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,8,Standard Selling,6700,6700,0,Bank Draft
ACC-SINV-2023-00506,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,5,Standard Selling,7100,7100,0,M-PESA
ACC-SINV-2023-00505,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,1,Standard Selling,2200,2200,0,Cash
ACC-SINV-2023-00504,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,2,Standard Selling,3400,3400,0,Cash
ACC-SINV-2023-00503,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,1,Standard Selling,2400,2400,0,M-PESA
ACC-SINV-2023-00502,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,1,Standard Selling,200,200,0,Cash
ACC-SINV-2023-00501,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,1,Standard Selling,1000,1000,0,Bank Draft
ACC-SINV-2023-00500,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,5,Standard Selling,10750,10750,0,Cheque
ACC-SINV-2023-00499,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,5,Standard Selling,5250,5250,0,M-PESA
ACC-SINV-2023-00498,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,5,Standard Selling,4850,4850,0,M-PESA
ACC-SINV-2023-00497,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,3,Standard Selling,4500,4500,0,M-PESA
ACC-SINV-2023-00496,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,4,Standard Selling,11600,11600,0,M-PESA
ACC-SINV-2023-00495,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,2,Standard Selling,2950,2950,0,M-PESA
ACC-SINV-2023-00494,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,7,Standard Selling,9950,9950,0,Cash
ACC-SINV-2023-00493,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,5,Standard Selling,6650,6650,0,M-PESA
ACC-SINV-2023-00492,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,1,Standard Selling,1000,1000,0,M-PESA
ACC-SINV-2023-00491,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,3,Standard Selling,3600,3600,0,M-PESA
ACC-SINV-2023-00490,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,2,Standard Selling,1600,1600,0,M-PESA
ACC-SINV-2023-00489,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,5,Standard Selling,500,500,0,M-PESA
ACC-SINV-2023-00488,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,2,Standard Selling,5000,5000,0,M-PESA
ACC-SINV-2023-00487,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,2,Standard Selling,1000,1000,0,Cash
ACC-SINV-2023-00486,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,3,Standard Selling,4300,4300,0,Cash
ACC-SINV-2023-00485,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,9,Standard Selling,7900,7900,0,Cash
ACC-SINV-2023-00484,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,11,Standard Selling,10800,10800,0,Cash
ACC-SINV-2023-00483,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,2,Standard Selling,1150,1150,0,M-PESA
ACC-SINV-2023-00482,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,1,Standard Selling,200,200,0,M-PESA
ACC-SINV-2023-00481,Walk in,Walk in,2023-03-01,POS STATION ONE BEE CENTER,3,Standard Selling,1500,1500,0,Cash
ACC-SINV-2023-00480,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,11,Standard Selling,3580,3580,0,M-PESA
ACC-SINV-2023-00479,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,8,Standard Selling,19750,19750,0,Cash
ACC-SINV-2023-00478,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,2,Standard Selling,2000,2000,0,M-PESA
ACC-SINV-2023-00477,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,2,Standard Selling,1000,1000,0,M-PESA
ACC-SINV-2023-00476,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3,Standard Selling,2700,2700,0,Cash
ACC-SINV-2023-00475,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3,Standard Selling,5900,5900,0,Cash
ACC-SINV-2023-00474,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,700,700,0,M-PESA
ACC-SINV-2023-00473,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,5,Standard Selling,7300,7300,0,M-PESA
ACC-SINV-2023-00472,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,4,Standard Selling,9900,9900,0,M-PESA
ACC-SINV-2023-00471,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,10,Standard Selling,6000,6000,0,M-PESA
ACC-SINV-2023-00470,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3,Standard Selling,2850,2850,0,Cash
ACC-SINV-2023-00469,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,5,Standard Selling,4550,4550,0,M-PESA
ACC-SINV-2023-00468,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,6,Standard Selling,6250,6250,0,Cash
ACC-SINV-2023-00467,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3,Standard Selling,11100,11100,0,Cash
ACC-SINV-2023-00466,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,2,Standard Selling,1800,1800,0,M-PESA
ACC-SINV-2023-00465,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,200,200,0,M-PESA
ACC-SINV-2023-00464,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,5,Standard Selling,3100,3100,0,M-PESA
ACC-SINV-2023-00463,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,2,Standard Selling,3250,3250,0,Cash
ACC-SINV-2023-00462,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,9,Standard Selling,4200,4200,0,M-PESA
ACC-SINV-2023-00461,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,2,Standard Selling,1200,1200,0,M-PESA
ACC-SINV-2023-00460,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3,Standard Selling,7500,7500,0,M-PESA
ACC-SINV-2023-00459,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3,Standard Selling,3500,3500,0,M-PESA
ACC-SINV-2023-00458,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,700,700,0,M-PESA
ACC-SINV-2023-00457,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,1000,1000,0,Cash
ACC-SINV-2023-00456,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,1500,1500,0,Cash
ACC-SINV-2023-00455,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,2,Standard Selling,16500,16500,0,M-PESA
ACC-SINV-2023-00454,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3,Standard Selling,4900,4900,0,M-PESA
ACC-SINV-2023-00453,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,4200,4200,0,M-PESA
ACC-SINV-2023-00452,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,1200,1200,0,M-PESA
ACC-SINV-2023-00451,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,2200,2200,0,Credit Card
ACC-SINV-2023-00450,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,M-PESA
ACC-SINV-2023-00449,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,7,Standard Selling,24300,24300,0,M-PESA
ACC-SINV-2023-00448,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3,Standard Selling,2800,2800,0,M-PESA
ACC-SINV-2023-00447,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,4,Standard Selling,4000,4000,0,M-PESA
ACC-SINV-2023-00446,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3,Standard Selling,4900,4900,0,Cash
ACC-SINV-2023-00445,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,5,Standard Selling,13600,13600,0,Credit Card
ACC-SINV-2023-00444,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,4,Standard Selling,2200,2200,0,M-PESA
ACC-SINV-2023-00443,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,6,Standard Selling,14100,14100,0,M-PESA
ACC-SINV-2023-00442,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,4,Standard Selling,11600,11600,0,M-PESA
ACC-SINV-2023-00441,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,2400,2400,0,Cash
ACC-SINV-2023-00440,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3,Standard Selling,2100,2100,0,Cash
ACC-SINV-2023-00439,MACHARIA,MACHARIA,2023-02-28,POS STATION ONE BEE CENTER,4,Standard Selling,3800,3800,0,Cash
ACC-SINV-2023-00438,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,11000,11000,0,M-PESA
ACC-SINV-2023-00437,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,5,Standard Selling,5200,5200,0,Cash
ACC-SINV-2023-00436,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3,Standard Selling,3400,3400,0,Cash
ACC-SINV-2023-00435,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,7,Standard Selling,8200,8200,0,Cash
ACC-SINV-2023-00434,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,2,Standard Selling,4550,4550,0,M-PESA
ACC-SINV-2023-00433,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,6,Standard Selling,6100,6100,0,M-PESA
ACC-SINV-2023-00432,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,2200,2200,0,Cash
ACC-SINV-2023-00431,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,6,Standard Selling,5900,5900,0,Cash
ACC-SINV-2023-00430,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3,Standard Selling,2700,2700,0,M-PESA
ACC-SINV-2023-00429,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,4,Standard Selling,800,800,0,Cash
ACC-SINV-2023-00428,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3,Standard Selling,3650,3650,0,Cash
ACC-SINV-2023-00427,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,7,Standard Selling,8050,8050,0,M-PESA
ACC-SINV-2023-00426,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,2700,2700,0,M-PESA
ACC-SINV-2023-00425,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,8,Standard Selling,8500,8500,0,M-PESA
ACC-SINV-2023-00424,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,21,Standard Selling,36700,36700,0,M-PESA
ACC-SINV-2023-00423,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,750,750,0,M-PESA
ACC-SINV-2023-00422,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,2,Standard Selling,8000,8000,0,Cash
ACC-SINV-2023-00421,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,38,Standard Selling,53060,53060,0,M-PESA
ACC-SINV-2023-00420,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,4,Standard Selling,8000,8000,0,M-PESA
ACC-SINV-2023-00419,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,M-PESA
ACC-SINV-2023-00418,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3,Standard Selling,2700,2700,0,M-PESA
ACC-SINV-2023-00417,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,2400,2400,0,Credit Card
ACC-SINV-2023-00416,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,4,Standard Selling,6050,6050,0,M-PESA
ACC-SINV-2023-00415,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,11,Standard Selling,20700,20700,0,Cash
ACC-SINV-2023-00414,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3,Standard Selling,4900,4900,0,Cash
ACC-SINV-2023-00413,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,4200,4200,0,M-PESA
ACC-SINV-2023-00412,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3,Standard Selling,5500,5500,0,Cash
ACC-SINV-2023-00411,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,2,Standard Selling,2500,2500,0,M-PESA
ACC-SINV-2023-00410,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,4000,4000,0,M-PESA
ACC-SINV-2023-00409,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,6,Standard Selling,6400,6400,0,M-PESA
ACC-SINV-2023-00408,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,2,Standard Selling,3500,3500,0,Cash
ACC-SINV-2023-00407,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,6,Standard Selling,850,850,0,M-PESA
ACC-SINV-2023-00406,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,8,Standard Selling,7300,7300,0,Cash
ACC-SINV-2023-00405,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,16,Standard Selling,7950,7950,0,Cash
ACC-SINV-2023-00404,STEVEN MAINA KOMBO,STEVEN MAINA KOMBO,2023-02-28,POS STATION ONE BEE CENTER,42,Standard Selling,85200,85200,0,M-PESA
ACC-SINV-2023-00403,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,5,Standard Selling,1750,1750,0,Cash
ACC-SINV-2023-00402,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,13,Standard Selling,10400,10400,0,Bank Draft
ACC-SINV-2023-00401,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3,Standard Selling,2200,2200,0,Cheque
ACC-SINV-2023-00400,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3.5,Standard Selling,4400,4400,0,M-PESA
ACC-SINV-2023-00399,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,2400,2400,0,M-PESA
ACC-SINV-2023-00398,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,10,Standard Selling,300,300,0,Cash
ACC-SINV-2023-00397,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,2,Standard Selling,5700,5700,0,M-PESA
ACC-SINV-2023-00396,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,1300,1300,0,M-PESA
ACC-SINV-2023-00395,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,1300,1300,0,M-PESA
ACC-SINV-2023-00394,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,7,Standard Selling,6200,6200,0,Cash
ACC-SINV-2023-00393,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,4,Standard Selling,2200,2200,0,M-PESA
ACC-SINV-2023-00392,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3,Standard Selling,1300,1300,0,Cash
ACC-SINV-2023-00391,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,15,Standard Selling,11950,11950,0,M-PESA
ACC-SINV-2023-00390,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,3200,3200,0,M-PESA
ACC-SINV-2023-00389,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,Cash
ACC-SINV-2023-00388,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,Cash
ACC-SINV-2023-00387,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,3200,3200,0,M-PESA
ACC-SINV-2023-00386,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,3,Standard Selling,2600,2600,0,M-PESA
ACC-SINV-2023-00385,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,2400,2400,0,M-PESA
ACC-SINV-2023-00384,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,5,Standard Selling,5100,5100,0,M-PESA
ACC-SINV-2023-00383,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,8,Standard Selling,9150,9150,0,M-PESA
ACC-SINV-2023-00382,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,8,Standard Selling,42850,42850,0,Cash
ACC-SINV-2023-00381,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,6,Standard Selling,8300,8300,0,Cash
ACC-SINV-2023-00380,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,18,Standard Selling,2400,2400,0,M-PESA
ACC-SINV-2023-00379,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,4,Standard Selling,400,400,0,M-PESA
ACC-SINV-2023-00378,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,8,Standard Selling,16200,16200,0,Cash
ACC-SINV-2023-00377,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,400,400,0,Cash
ACC-SINV-2023-00376,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,1000,1000,0,Cash
ACC-SINV-2023-00375,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,6,Standard Selling,6800,6800,0,Cash
ACC-SINV-2023-00374,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,2400,2400,0,Cash
ACC-SINV-2023-00373,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,5,Standard Selling,1500,1500,0,M-PESA
ACC-SINV-2023-00372,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,700,700,0,M-PESA
ACC-SINV-2023-00371,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,24,Standard Selling,197400,197400,0,M-PESA
ACC-SINV-2023-00370,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,13,Standard Selling,8950,8950,0,Cash
ACC-SINV-2023-00369,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,400,400,0,Cash
ACC-SINV-2023-00368,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,2,Standard Selling,6400,6400,0,M-PESA
ACC-SINV-2023-00367,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,2,Standard Selling,3250,3250,0,Cash
ACC-SINV-2023-00366,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,5,Standard Selling,5750,5750,0,Cash
ACC-SINV-2023-00365,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,1500,1500,0,Cash
ACC-SINV-2023-00364,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,400,400,0,Cash
ACC-SINV-2023-00363,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,13,Standard Selling,55900,55900,0,M-PESA
ACC-SINV-2023-00362,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,13,Standard Selling,55900,55900,0,M-PESA
ACC-SINV-2023-00361,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,Cash
ACC-SINV-2023-00360,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,1,Standard Selling,4200,4200,0,M-PESA
ACC-SINV-2023-00359,Walk in,Walk in,2023-02-28,POS STATION ONE BEE CENTER,8,Standard Selling,8250,8250,0,M-PESA
ACC-SINV-2023-00358,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,1,Standard Selling,2400,2400,0,M-PESA
ACC-SINV-2023-00357,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,2,Standard Selling,2100,2100,0,Cash
ACC-SINV-2023-00356,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,30,Standard Selling,121500,121500,0,M-PESA
ACC-SINV-2023-00355,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,8,Standard Selling,3060,3060,0,M-PESA
ACC-SINV-2023-00354,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,2,Standard Selling,3000,3000,0,Cash
ACC-SINV-2023-00353,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,M-PESA
ACC-SINV-2023-00352,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,10,Standard Selling,14550,14550,0,Cash
ACC-SINV-2023-00351,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,10,Standard Selling,14550,14550,0,Cash
ACC-SINV-2023-00350,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,1,Standard Selling,350,350,0,Cash
ACC-SINV-2023-00349,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,2,Standard Selling,1100,1100,0,Cash
ACC-SINV-2023-00348,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,6,Standard Selling,6050,6050,0,M-PESA
ACC-SINV-2023-00347,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,2,Standard Selling,1200,1200,0,M-PESA
ACC-SINV-2023-00346,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,1,Standard Selling,2800,2800,0,Cash
ACC-SINV-2023-00345,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,1,Standard Selling,4200,4200,0,Cash
ACC-SINV-2023-00344,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,3,Standard Selling,1250,1250,0,M-PESA
ACC-SINV-2023-00343,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,M-PESA
ACC-SINV-2023-00342,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,9,Standard Selling,6150,6150,0,M-PESA
ACC-SINV-2023-00341,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,5,Standard Selling,3200,3200,0,M-PESA
ACC-SINV-2023-00340,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,6,Standard Selling,6000,6000,0,M-PESA
ACC-SINV-2023-00339,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,13,Standard Selling,16310,16310,0,Cash
ACC-SINV-2023-00338,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,11,Standard Selling,16600,16600,0,Cash
ACC-SINV-2023-00337,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,8,Standard Selling,11500,11500,0,M-PESA
ACC-SINV-2023-00336,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,6,Standard Selling,6800,6800,0,Cash
ACC-SINV-2023-00335,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,5,Standard Selling,1510,1510,0,Cash
ACC-SINV-2023-00334,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,1,Standard Selling,4000,4000,0,M-PESA
ACC-SINV-2023-00333,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,4,Standard Selling,10200,10200,0,Cash
ACC-SINV-2023-00332,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,3,Standard Selling,6600,6600,0,Cash
ACC-SINV-2023-00331,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,16,Standard Selling,16880,16880,0,Credit Card
